seed,uaat_target,baseline,baseline_target,cost_ratio,c_wrong,c_defer,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
1,0.6,fixed,0.48,10:1,10,1,0.5358851674641149,0.5311004784688995,0.0047846889952153,3.047846889952153,3.036682615629984,-0.0111642743221689,-0.3676470588235252,0.2583732057416268,0.2567783094098884,-0.0015948963317384,0.4821428571428571,0.4834834834834834,0.4641148325358851,0.4688995215311005,1254
1,0.6,uncertainty_grid,0.48,10:1,10,1,0.5358851674641149,0.5311004784688995,0.0047846889952153,3.047846889952153,3.036682615629984,-0.0111642743221689,-0.3676470588235252,0.2583732057416268,0.2567783094098884,-0.0015948963317384,0.4821428571428571,0.4834834834834834,0.4641148325358851,0.4688995215311005,1254
1,0.7,fixed,0.56,10:1,10,1,0.6028708133971292,0.6036682615629984,0.0007974481658691,3.4035087719298245,3.458532695374801,0.0550239234449763,1.5909614941203662,0.3006379585326953,0.3062200956937799,0.0055821371610845,0.4986772486772486,0.5072655217965654,0.3971291866028708,0.3963317384370016,1254
1,0.7,uncertainty_grid,0.56,10:1,10,1,0.6028708133971292,0.6036682615629984,0.0007974481658691,3.4035087719298245,3.458532695374801,0.0550239234449763,1.5909614941203662,0.3006379585326953,0.3062200956937799,0.0055821371610845,0.4986772486772486,0.5072655217965654,0.3971291866028708,0.3963317384370016,1254
1,0.8,fixed,0.62,10:1,10,1,0.6794258373205742,0.6866028708133971,0.0071770334928229,3.861244019138757,3.9098883572567775,0.0486443381180206,1.2441362431164154,0.354066985645933,0.3596491228070175,0.0055821371610845,0.5211267605633803,0.5238095238095238,0.3205741626794258,0.3133971291866029,1254
1,0.8,uncertainty_grid,0.62,10:1,10,1,0.6794258373205742,0.6866028708133971,0.0071770334928229,3.861244019138757,3.9098883572567775,0.0486443381180206,1.2441362431164154,0.354066985645933,0.3596491228070175,0.0055821371610845,0.5211267605633803,0.5238095238095238,0.3205741626794258,0.3133971291866029,1254
1,0.9,fixed,0.7,10:1,10,1,0.7344497607655502,0.7360446570972887,0.0015948963317384,4.220893141945773,4.219298245614034,-0.0015948963317384,-0.0378000378000388,0.3955342902711323,0.3955342902711323,0.0,0.5385450597176982,0.5373781148429035,0.2655502392344497,0.2639553429027113,1254
1,0.9,uncertainty_grid,0.7,10:1,10,1,0.7344497607655502,0.7360446570972887,0.0015948963317384,4.220893141945773,4.219298245614034,-0.0015948963317384,-0.0378000378000388,0.3955342902711323,0.3955342902711323,0.0,0.5385450597176982,0.5373781148429035,0.2655502392344497,0.2639553429027113,1254
2,0.6,fixed,0.48,10:1,10,1,0.5023923444976076,0.5,0.0023923444976076,2.9138755980861246,2.876395534290271,-0.0374800637958534,-1.303021901857505,0.2416267942583732,0.2376395534290271,-0.003987240829346,0.4809523809523809,0.4752791068580542,0.4976076555023924,0.5,1254
2,0.6,uncertainty_grid,0.48,10:1,10,1,0.5023923444976076,0.5,0.0023923444976076,2.9138755980861246,2.876395534290271,-0.0374800637958534,-1.303021901857505,0.2416267942583732,0.2376395534290271,-0.003987240829346,0.4809523809523809,0.4752791068580542,0.4976076555023924,0.5,1254
2,0.7,fixed,0.56,10:1,10,1,0.562200956937799,0.5685805422647527,0.0063795853269537,3.236842105263158,3.2862838915470496,0.0494417862838916,1.504489201650087,0.2799043062200957,0.2854864433811802,0.0055821371610844,0.4978723404255319,0.5021037868162693,0.4377990430622009,0.4314194577352472,1254
2,0.7,uncertainty_grid,0.56,10:1,10,1,0.562200956937799,0.5685805422647527,0.0063795853269537,3.236842105263158,3.2862838915470496,0.0494417862838916,1.504489201650087,0.2799043062200957,0.2854864433811802,0.0055821371610844,0.4978723404255319,0.5021037868162693,0.4377990430622009,0.4314194577352472,1254
2,0.8,fixed,0.65,10:1,10,1,0.6666666666666666,0.6634768740031898,0.0031897926634768,3.7783094098883576,3.781499202551834,0.0031897926634765,0.0843525938422513,0.3444976076555024,0.3444976076555024,0.0,0.5167464114832536,0.5192307692307693,0.3333333333333333,0.3365231259968102,1254
2,0.8,uncertainty_grid,0.65,10:1,10,1,0.6666666666666666,0.6634768740031898,0.0031897926634768,3.7783094098883576,3.781499202551834,0.0031897926634765,0.0843525938422513,0.3444976076555024,0.3444976076555024,0.0,0.5167464114832536,0.5192307692307693,0.3333333333333333,0.3365231259968102,1254
2,0.9,fixed,0.75,10:1,10,1,0.7543859649122807,0.7496012759170654,0.0047846889952153,4.304625199362041,4.301435406698565,-0.003189792663476,-0.0741564701520022,0.4059011164274322,0.405103668261563,-0.0007974481658691,0.5380549682875264,0.5404255319148936,0.2456140350877192,0.2503987240829346,1254
2,0.9,uncertainty_grid,0.75,10:1,10,1,0.7543859649122807,0.7496012759170654,0.0047846889952153,4.304625199362041,4.301435406698565,-0.003189792663476,-0.0741564701520022,0.4059011164274322,0.405103668261563,-0.0007974481658691,0.5380549682875264,0.5404255319148936,0.2456140350877192,0.2503987240829346,1254
3,0.6,fixed,0.48,10:1,10,1,0.4481658692185008,0.4497607655502392,0.0015948963317383,2.67304625199362,2.631578947368421,-0.0414673046251992,-1.57575757575757,0.2121212121212121,0.208133971291866,-0.003987240829346,0.4733096085409252,0.4627659574468085,0.5518341307814991,0.5502392344497608,1254
3,0.6,uncertainty_grid,0.48,10:1,10,1,0.4481658692185008,0.4497607655502392,0.0015948963317383,2.67304625199362,2.631578947368421,-0.0414673046251992,-1.57575757575757,0.2121212121212121,0.208133971291866,-0.003987240829346,0.4733096085409252,0.4627659574468085,0.5518341307814991,0.5502392344497608,1254
3,0.7,fixed,0.57,10:1,10,1,0.5406698564593302,0.5462519936204147,0.0055821371610844,3.1387559808612444,3.149122807017544,0.0103668261562996,0.329197265130408,0.2679425837320574,0.2695374800637958,0.0015948963317383,0.495575221238938,0.4934306569343065,0.4593301435406698,0.4537480063795853,1254
3,0.7,uncertainty_grid,0.57,10:1,10,1,0.5406698564593302,0.5462519936204147,0.0055821371610844,3.1387559808612444,3.149122807017544,0.0103668261562996,0.329197265130408,0.2679425837320574,0.2695374800637958,0.0015948963317383,0.495575221238938,0.4934306569343065,0.4593301435406698,0.4537480063795853,1254
3,0.8,fixed,0.64,10:1,10,1,0.5996810207336523,0.594896331738437,0.0047846889952152,3.4625199362041466,3.4035087719298245,-0.059011164274322,-1.7338331771321431,0.3062200956937799,0.2998405103668261,-0.0063795853269538,0.5106382978723404,0.5040214477211796,0.4003189792663477,0.4051036682615629,1254
3,0.8,uncertainty_grid,0.64,10:1,10,1,0.5996810207336523,0.594896331738437,0.0047846889952152,3.4625199362041466,3.4035087719298245,-0.059011164274322,-1.7338331771321431,0.3062200956937799,0.2998405103668261,-0.0063795853269538,0.5106382978723404,0.5040214477211796,0.4003189792663477,0.4051036682615629,1254
3,0.9,fixed,0.7,10:1,10,1,0.6834130781499203,0.6842105263157895,0.0007974481658692,3.960925039872408,3.888357256778309,-0.0725677830940991,-1.8662838392124768,0.3644338118022328,0.3572567783094099,-0.0071770334928228,0.5332555425904317,0.5221445221445221,0.3165869218500797,0.3157894736842105,1254
3,0.9,uncertainty_grid,0.7,10:1,10,1,0.6834130781499203,0.6842105263157895,0.0007974481658692,3.960925039872408,3.888357256778309,-0.0725677830940991,-1.8662838392124768,0.3644338118022328,0.3572567783094099,-0.0071770334928228,0.5332555425904317,0.5221445221445221,0.3165869218500797,0.3157894736842105,1254
